"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"439053264248897536","","404851600","2014-02-27 15:03:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@SteelCityRuby has a new venue this year -- New Hazlett Theater, the 1st Carnegie Hall, in Pittsburgh (http://t.co/3ti3FtjCLI).","","","","http://newhazletttheater.org/about-us/history/"
"439052658100699136","","","2014-02-27 15:01:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JimGaffigan: Those people not on social media look so silly making no effort to gain the approval of strangers over the Internet.","439044241625714688","6539592","2014-02-27 14:27:58 +0000",""
"439041434880983040","","","2014-02-27 14:16:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just donated $10 to @jimweirich's family by buying his screencast at (http://t.co/tAVfjDpl0I). Whole $10 goes to Jim's family.","","","","http://pragprog.com/screencasts/v-jwsceasy/source-control-made-easy"
"438379092497678337","","","2014-02-25 18:24:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Doing my ""Ruby Lambdas"" presentation at the Reston Ruby meetup tomorrow (see http://t.co/3c1nRTmKik).","","","","http://www.meetup.com/novarug/events/164491782/"
"438348080610824192","","149476614","2014-02-25 16:21:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sdtconf Is there an sdtconf this year (I hope)?  When, where?","","","",""
"437829304131403776","437759027334770688","17306085","2014-02-24 06:00:15 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@ryudoawaru Yes, I did.  I just responded via email.  Sorry for the delay.","","","",""
"436939335926308864","","","2014-02-21 19:03:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jira users, if you insert a (small!) amount of code or terminal output in text, wrap it in {code} delimiters for color coded monospace text.","","","",""
"436516057184890880","436408348968120320","5444392","2014-02-20 15:01:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@evanphx So sad.  Jim was brilliant and friendly, bringing positive energy wherever he went. He will be missed.","","","",""
"436495967890571265","436494406263529472","52725117","2014-02-20 13:42:03 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@laserllama  Thanks.  I was really complaining about Apple, to allow this legal thing to fail a build. gcc on Linux has no such problem.","","","",""
"436494692021071872","436156774639341568","91333167","2014-02-20 13:36:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@climagic @iMartyn For the mac, this seems to work: alias clc=""fc -l -n -1 -1 | sed  's/^\s+//' | pbcopy""","","","",""
"436328170137333762","","","2014-02-20 02:35:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mac OS pip install #ansible was failing because gcc refused to work until run w/sudo to accept the license (see https://t.co/8iQzZjuKM3).","","","","https://gist.github.com/keithrbennett/9106009"
"436225777135546368","","","2014-02-19 19:48:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @avdi: Pretty fun read: ""16 People On Things They Couldn’t Believe About America Until They Moved Here"" http://t.co/sbDFNlNNb8","436147655442706432","52593","2014-02-19 14:37:58 +0000","http://pocket.co/sbju6,http://pocket.co/sbju6"
"435559838592942081","","","2014-02-17 23:42:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TIL to configure per-project Git user info, use PROJECT_DIR/.git/config [user] section. Good when you have work and non-work Git userid's.","","","",""
"435453785952247808","","","2014-02-17 16:40:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @coreyhaines: History of programming languages. Funny, because it is true http://t.co/xBCxzO5Jk6","435443498142035968","11458102","2014-02-17 15:59:54 +0000","http://thequickword.wordpress.com/2014/02/16/james-irys-history-of-programming-languages-illustrated-with-pictures-and-large-fonts/,http://thequickword.wordpress.com/2014/02/16/james-irys-history-of-programming-languages-illustrated-with-pictures-and-large-fonts/"
"435441217766060032","","","2014-02-17 15:50:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DC area people, http://t.co/54NEZKnFOg has consumer reviews/advice about businesses, doctors, hospitals, etc. $34/2 years. No ad revenue.","","","","http://www.checkbook.org/"
"435205430638157825","","","2014-02-17 00:13:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lots of fun at Korean &amp; English karaoke last night. I sing Under the Boardwalk &amp; Korean songs on Youtube playlist at http://t.co/QOevFRvSuG","","","","http://www.youtube.com/playlist?list=PLeqyI2I9O0nvtGsNFnPSZmylVWKLZBNO7"
"434719050829422592","","","2014-02-15 16:01:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @climagic: Cool, my Unicode keyboard was delivered. http://t.co/e3rTvOg9DU","434423843432591360","91333167","2014-02-14 20:28:10 +0000","http://twitpic.com/dvjtf9,http://twitpic.com/dvjtf9"
"434475441186177024","","","2014-02-14 23:53:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @zspencer: There once was a greeting card holiday
That aggravated social anxietay
cuz single or not
The pressure was hot
To have a happy…","434442534727606272","756161","2014-02-14 21:42:26 +0000",""
"434421807999774720","422441157453307904","14401983","2014-02-14 20:20:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@businessboris To answer your question, no, I am still unable to build gollum.  Using Confluence for now &amp; putting xml export in git.","","","",""
"434337652427726848","","","2014-02-14 14:45:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IQpierce: I never felt privileged; I worked hard for each reward I got. But I see now: being in a position to work hard &amp; get rewards I…","429255280841728000","4052871","2014-01-31 14:10:08 +0000",""
"433953779676110849","","","2014-02-13 13:20:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @schlu: Comcast/Time Warner - because you already had no choice","433821367637516289","14716455","2014-02-13 04:34:08 +0000",""
"433779814122917888","","","2014-02-13 01:49:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HackerNewsOnion: Predictive analytics startup uses own software to predict lack of adoption","433699098495946752","1263967268","2014-02-12 20:28:17 +0000",""
"433778675512016897","433774970809118721","15954702","2014-02-13 01:44:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@allie_p which station? New York is my hometown and I'm curious.","","","",""
"432944320321040384","432927736969965568","121639673","2014-02-10 18:29:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@snuggsi I have no ideological agenda, just want to make sure we're portraying the data accurately. Maybe Forbes had another source?","","","",""
"432943824554311680","432927736969965568","121639673","2014-02-10 18:27:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@snuggsi It's a 2011 article, maybe based on WHO's study (http://t.co/3MIZUs4HNo)? WHO says &gt;1.4B *overweight*, 500M obese. Bad journalism?","","","","http://www.who.int/mediacentre/factsheets/fs311/en/"
"432892428106727425","432891355333816324","121639673","2014-02-10 15:02:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@snuggsi That statistic doesn't sound right.  Where did you find it?","","","",""
"432675341589417984","432667667376254976","14401983","2014-02-10 00:40:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@keithrbennett To eliminate the terminating newline, use tr -d: git remote -v | head -1 | awk '{ print $2 }' | tr -d '\n' | pbcopy","","","",""
"432667667376254976","","","2014-02-10 00:09:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","On a Mac, get the remote git spec into your clipboard for cloning to different dir: git remote -v | head -1 | awk '{ print $2 }' | pbcopy","","","",""
"432642340985917440","","","2014-02-09 22:29:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DC area tweeps: get all kinds of info about the new Silver Line metro at http://t.co/Pl4Pj7Q46t... except when it will open. :(","","","","http://silverlinemetro.com/"
"432638625483083776","","","2014-02-09 22:14:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @holypurgatory: Step 1: Buy a 3D printer.

Step 2: Print a 3D printer.

Step 3: Return the 3D printer.","427456887282352129","102454285","2014-01-26 15:03:58 +0000",""
"431868466086170624","","","2014-02-07 19:14:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A colleague has recommended Landmark Forum training for &gt; success &amp; happiness in work and personal life. Anyone have any opinions about it?","","","",""
"430822279283367938","430821577769234433","15404880","2014-02-04 21:56:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mguterl a.b.c is controlled by the public gem author. I need separate spec. 1.2.3.p1 seems to work so far.","","","",""
"430800706077880320","","","2014-02-04 20:31:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(I want to retain the public gem's version, and add to it. e.g. public version is '1.2.3' &amp; I want something like '1.2.3_p1' or '1.2.3.p1'.)","","","",""
"430800387365289984","","","2014-02-04 20:29:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I need to create a custom (fixed) version of a public gem. How can I signify the patch  in its version &amp; have it still be a legal version?","","","",""
"430710643696496643","","","2014-02-04 14:33:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cupakromer: .@keithrbennett check for private methods:
Class.private_instance_methods.include? :method
obj.private_methods.include? :me…","429631938358702080","520859958","2014-02-01 15:06:50 +0000",""
"430363191764209664","430096779976384513","15954702","2014-02-03 15:32:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@allie_p Thanks much for doing this. Where can I send corrections/clarifications (would take several tweets, so I'd prefer another medium)?","","","",""
"430046099965874176","430021420635394048","52593","2014-02-02 18:32:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@avdi @calleerlandsson Don't need the splat ('*') there.  Also, alternate approach using array slicing: a = [0,1,2]; x, y = a[1..2].","","","",""
"430043282023141376","","","2014-02-02 18:21:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IsaGoksu: Selfie level 11 achieved;)  http://t.co/LTtWn6hG6B","430010322678980608","15960539","2014-02-02 16:10:24 +0000","http://i.imgur.com/eqznolU.jpg,http://i.imgur.com/eqznolU.jpg"
"430034291024621568","","","2014-02-02 17:45:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just listened to the excellent @fogus interview at http://t.co/hd4lpGBkuN.  They also have interviews with @unclebobmartin and @craigandera.","","","","http://www.functionalgeekery.com/"
"429085500839059456","","","2014-01-31 02:55:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @paulbellows: I just managed to pre-register a domain on the upcoming .construction TLD.  I got under.construction.  I plan to never bui…","429005962603552768","19775131","2014-01-30 21:39:26 +0000",""
"428367687253647360","","","2014-01-29 03:23:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Enjoyed speaking about Ruby lambdas tonight at Arlington Ruby http://t.co/pm1Y1x2d4V.","","","","http://meetu.ps/28bpYv"
"427936804256239617","427928067210608641","136221945","2014-01-27 22:50:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@rprimar Yes. In 'real life' it would be in a multiline -&gt; do/end block. I would use it only in rare cases, like unit testing. Better way?","","","",""
"427884300042661888","","","2014-01-27 19:22:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Then removing the class from the runtime: def undef_class(name); Object.send(:remove_const, name) if Object.const_defined?(name);   end","","","",""
"427883763133997056","","","2014-01-27 19:20:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I find it useful for testing sometimes to create classes on the fly.  Lambdas are great for that.  -&gt;{ class D; ...more_stuff... end }.()","","","",""
"427558434603401216","","","2014-01-26 21:47:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OOD is powerful for organizing behavior, but without lambdas' code-as-data flexibility, fails to reduce solutions to their simplest form.","","","",""
"427543020800458753","","","2014-01-26 20:46:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","+++++++++++++++++++++++++++ and ---------------------------------- are valid unary numeric operators in Ruby. #interestingbutuseless #sowhat","","","",""
"427144745123459072","426860121659310080","3948061","2014-01-25 18:23:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@elight Welcome back, Evan.  It'll be nice to have you around again.","","","",""
"427120056254742528","","","2014-01-25 16:45:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Great coffee shops as places to work when in New York City: https://t.co/GVPjmqNjRP","","","","https://foursquare.com/cofficenearme/list/best-coffices-in-new-york"
"426020110193930240","","","2014-01-22 15:54:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @angelaharms: This is the Martin Luther King folks don't talk about, the one who changed lives, including mine. http://t.co/xU6X1c0eaD","425990844802297856","15349954","2014-01-22 13:58:26 +0000","http://j.mp/1fY14PA,http://j.mp/1fY14PA"
"425954313358557184","","","2014-01-22 11:33:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @peterpur: AAAHAHAHAHA ROFL  /via +WolfgangSlany http://t.co/fXrMN0bE6N","425551087509463040","14112331","2014-01-21 08:51:00 +0000","https://twitter.com/peterpur/status/425551087509463040/photo/1,https://twitter.com/peterpur/status/425551087509463040/photo/1"
"424958382521344000","","","2014-01-19 17:35:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1 of several causes of the tremendous cost of medical care: http://t.co/WQBW79dK8i. Economic frenzy in that industry hurts all of us.","","","","http://www.nytimes.com/2014/01/19/health/patients-costs-skyrocket-specialists-incomes-soar.html?nl=todaysheadlines&emc=edit_th_20140119&_r=0"
"424946022486274048","","","2014-01-19 16:46:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vwadhwani: Via HN: OSX Terminal: hold option and click a position in the current line to move your cursor to that position. #yearslost","424617501796728832","19808779","2014-01-18 19:01:16 +0000",""
"424061693522481152","423863917707026433","39614157","2014-01-17 06:12:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ersatzryan Thanks for the heads up.","","","",""
"424061590225178624","423104459476987904","11816472","2014-01-17 06:12:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@goozbach Confluence, installed on my Mac. $10 for 10 users, pretty full featured. Exports to XML so I can track with git.","","","",""
"423863157711335424","","","2014-01-16 17:03:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wow, #ruby 1.9.3 regular maintenance end Feb. 2014, security maintenance end Feb. 2015.  Time to move to 2.0/2.1! https://t.co/gSjQzACMnX","","","","https://bugs.ruby-lang.org/projects/ruby/wiki/ReleaseEngineering"
"422825402222931968","","","2014-01-13 20:20:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Could someone at @github please take a look at my markup gem question/issue at https://t.co/Wjor0Fkvav?","","","","https://github.com/github/markup/issues/237"
"422790002561781760","","","2014-01-13 17:59:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @freegovinfo: bug or feature? http://t.co/72hwv0J4kP","421706670180282368","12006852","2014-01-10 18:14:39 +0000","https://twitter.com/freegovinfo/status/421706670180282368/photo/1,https://twitter.com/freegovinfo/status/421706670180282368/photo/1"
"422493718130618368","","","2014-01-12 22:22:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In Chipotle, angry at the mom who let her twin boys shriek, then remembering that I was a shrieking twin boy once. Spoke w/her and saluted.","","","",""
"422441157453307904","","","2014-01-12 18:53:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I tried to gem install gollum but got build errors (see https://t.co/H0reedJoZx) and don't know how to proceed.","","","","https://gist.github.com/keithrbennett/8388759"
"422439675463081984","","","2014-01-12 18:47:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Any recommendations for a personal use wiki that is git-friendly, cross platform (mainly Mac/Linux), self-hosting, and simple to set up?","","","",""
"421757553186705408","","","2014-01-10 21:36:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @bmoreonrails: Ruby lambdas are pretty great. Find out just how great from @keithrbennett this Tues: http://t.co/Srr0vqaLcf","421752198755012608","19768213","2014-01-10 21:15:34 +0000","http://www.meetup.com/bmore-on-rails/events/154984732/,http://www.meetup.com/bmore-on-rails/events/154984732/"
"421391902957502466","421377605439614977","52593","2014-01-09 21:23:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@avdi https://t.co/E3jQ0mgPYm offers free private git repos.  I use them for my private repos and Github for my public ones.","","","","https://bitbucket.org/"
"421364486180990976","421363644979765248","257046682","2014-01-09 19:34:56 +0000","<a href=""https://twitter.com/#!/joenrv"" rel=""nofollow"">Falcon for Android</a>","@seanmarcia Absolutely, that would be great.","","","",""
"421350255620149248","","","2014-01-09 18:38:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'm speaking about Ruby lambdas at the Baltimore RUG next Tuesday (see http://t.co/Kk6PAE3M9N). Still developing content, any suggestions?","","","","http://www.meetup.com/bmore-on-rails/events/154984732/?_af_eid=154984732&a=uc1_vm&_af=event"
"420215506936037376","","","2014-01-06 15:29:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @abt_programming: ""If we wish to count lines of code, we should not regard them as 'lines produced' but as 'lines spent'"" - Edsger Dijks…","420197573920825344","1606588254","2014-01-06 14:18:03 +0000",""
"419936513770549248","419334794406035456","737649619","2014-01-05 21:00:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@_ZPH with --self-contained flag, #pandoc will insert CSS for Ruby syntax highlighting, but, sadly for me, no Cucumber/Gherkin.","","","",""
"419519903024947200","419100944077303808","21426674","2014-01-04 17:25:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@westmaaan If you're paying Github for private repos, http://t.co/QojvowF57O offers them for free.","","","","http://bitbucket.org"
"419278469617287168","419273733103427584","737649619","2014-01-04 01:25:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@_ZPH It does do &lt;pre lang=""ruby""&gt;, but doesn't parse the code into spans. Pandoc makes spans w/classes, but where is the CSS to render it?","","","",""
"419239849858568192","","","2014-01-03 22:52:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I want to convert an .md file with ```ruby text to HTML. GitHub::Markdown.render_gfm sees the ``` but ignores the ruby. Ideas, other tools?","","","",""
"418057688426094592","417788832348520449","131323095","2013-12-31 16:34:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@invisiblefunnel Thanks!  https://t.co/D7J9iF71GM looks like something I'll want to add to my toolkit.","","","","https://github.com/dkubb/equalizer"
"417745438612000768","","","2013-12-30 19:54:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Another PSA (aka note to self): When implementing a #Ruby class that may be used in a hash, implement hash() and eql?().","","","",""
"417693114782855169","","","2013-12-30 16:26:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","When writing numeric constants in Ruby, please use _ separators, e.g. 1_000_000, 0x8000_0000.   #psa","","","",""
"416637894854316032","","","2013-12-27 18:33:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Now to reread parts of @davetron5000's ""Build Awesome Command Line Applications in Ruby"" book too (see http://t.co/OB3logYZ7P).","","","","http://pragprog.com/book/dccar2/build-awesome-command-line-applications-in-ruby-2"
"416637120887795712","","","2013-12-27 18:30:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just read @davetron5000's super excellent article at http://t.co/XRqg6G4y6K about awesome command line apps. I'm now using his hl gem too.","","","","http://www.naildrivin5.com/blog/2012/04/01/the-nine-facets-of-an-awesome-command-line-app.html"
"414438414994657280","","","2013-12-21 16:53:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jeff_foust: ""We taste terrible."" RT @NASA: If you could send a message to space, what would it say? #DSN50   http://t.co/c5CrdRy9Ho","413802440820260864","6374602","2013-12-19 22:46:04 +0000","http://bit.ly/19g28eW,http://bit.ly/19g28eW"
"413699461714440192","413687827365625857","13816362","2013-12-19 15:56:52 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@magnars  I understand that, thanks.  There's more to discuss, but IMO Twitter is a lousy medium for that discussion.","","","",""
"413685652970934272","413680719102099457","13816362","2013-12-19 15:02:00 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@magnars Same as any other func. reorganization, change the tests. It's analagous to a public &amp; private method. Did I understand you right?","","","",""
"413676602111692801","413546253516300289","13816362","2013-12-19 14:26:02 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@magnars Maybe, but isn't that true of any function that uses other functions? Should we religiously avoid testing func's that call others?","","","",""
"413533945938972672","413442946210742272","13816362","2013-12-19 04:59:10 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@magnars For the same reason I would unit test it if it were a regular method -- to ensure correctness with different inputs.","","","",""
"413391516275863553","","","2013-12-18 19:33:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @fogus: Little known fact: For every Yak hair that you shave, three more will come to its funeral. (thx @beerops)","413390575136538624","14375110","2013-12-18 19:29:28 +0000",""
"413389709314760704","413383819404664832","588743","2013-12-18 19:26:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@antiheroine @zspencer Maybe Rails Girls DC could provide leads? http://t.co/g9axQTU4yF","","","","http://railsgirls.com/dc"
"413389220774821888","","","2013-12-18 19:24:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In other words, perhaps, we need an OO language that gives functions a stature equal to that of classes.","","","",""
"413382007591170049","","","2013-12-18 18:55:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ruby lambdas assigned to local vars in a method are not visible to unit tests. We need a language that can expose them, like inner classes.","","","",""
"413381708273049600","","","2013-12-18 18:54:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I wish mainstream languages had inner functions. If a method is only used by 1 method, why would I want class scope? Ruby's lambdas help but","","","",""
"412025731036639232","","","2013-12-15 01:06:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Enjoyed coding Ruby, Elixir, and Java at the #gdcr13 code retreat in Reston, Virginia, USA.","","","",""
"410559889698594816","","18001417","2013-12-11 00:01:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hertz Major fail by both MIA loc. &amp; nat'l cust svc.  Never renting from you again if I can help it. Thanks, @alamocares for saving me.","","","",""
"410075840148295681","","110385172","2013-12-09 15:57:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@rubytaiwan What % of the presentations will be in English, if any?  I'm thinking of attending but don't speak Mandarin.","","","",""
"409861671088181248","409785298562723840","48102727","2013-12-09 01:46:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@franckverrot I had already read that, but I don't see how it helps. I need before/after 'feature', not 'all'.  Why, what do *you* think?","","","",""
"409771731385978880","","","2013-12-08 19:49:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Any current/former #cucumber users care to weigh in on adding a before/after feature capability? https://t.co/3ewbimzW9G","","","","https://groups.google.com/forum/#!topic/cukes/gTKZeUS_7dI"
"406317908684316674","","","2013-11-29 07:05:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Interesting article by @robmil, 'Ruby's -e, -n and -p switches', about using Ruby as a command line filter, at http://t.co/dWtO0XGKBD.","","","","http://robm.me.uk/ruby/2013/11/20/ruby-enp.html"
"406098284328263680","","","2013-11-28 16:32:30 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","RT @railsgirlsMLA: The ""Learn Ruby on Rails"" by Daniel Kehoe book is free today! http://t.co/GH4zhflFYk http://t.co/ucsQ2yZldT","405748371400712192","609853281","2013-11-27 17:22:04 +0000","http://goo.gl/kRdFSi,http://fb.me/2NAyRzW9u,http://goo.gl/kRdFSi,http://fb.me/2NAyRzW9u"
"405926887064494081","","26576418","2013-11-28 05:11:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@pragprog is offering a 50% discount on all their ebooks for Thanksgiving: http://t.co/JSveUESTlF","","","","http://pragprog.com/"
"405915511814250496","","","2013-11-28 04:26:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you upgrade to OS X Maverick &amp; have *any* HP driver-related printer issues, install updated HP software. See: http://t.co/lUxyxLPmwz","","","","http://h10025.www1.hp.com/ewfrf/wc/document?cc=us&lc=en&docname=c03976994"
"405824081745809408","405802456027639808","9989362","2013-11-27 22:22:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@headius  [For learning C,] K&amp;R, plus I think I remember Tom Plum's book as being excellent (http://t.co/1lXS8udYix).","","","","http://www.amazon.com/Learning-Program-C-Thomas-Plum/dp/0911537082"
"405818305308803072","","","2013-11-27 21:59:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @snipeyhead: I Hope My Father Dies Soon: http://t.co/ctl6KgpEL4 - very powerful and sad piece by Scott Adams. #relatable (thx, @uberbrad…","405778052690755584","14246782","2013-11-27 19:20:01 +0000","http://snipe.ly/18osOd6,http://snipe.ly/18osOd6"
"405487286726295552","405472465758859264","655883","2013-11-27 00:04:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kenrickchien Good man! ;) I've called #77 (State Police) many times to report road hazards, weaving drivers, &amp; even a car fire once.","","","",""
"405211795591155713","","","2013-11-26 05:49:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#LinuxMint 16 on a USB stick now bootable on a Mac!  Use 'mintstick' app to make bootable USB stick from ISO easily. http://t.co/oYBqJnmPOC","","","","https://twitter.com/keithrbennett/status/405211795591155713/photo/1"
"404457477950812161","","","2013-11-24 03:52:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A gracious editorial from the Philippines thanking the world for the aid sent in response to Typhoon Haiyan/Yolanda: http://t.co/DRiOlRRA5R","","","","http://www.philnews.com/"
